METRIC,SC,AC_5,Pw,Pr,Pj,Sb,Sw,Bf,Ce,La,He,Po,Bw,Mh,OH
STEMS,4,80,1029,1029,1286,4276,4276,4490,4490,4490,1029,932,1390,1390,1362
STEMS,4,85,995,995,1244,4020,4020,4221,4221,4221,995,870,1368,1368,1341
STEMS,4,90,977,977,1221,3938,3938,4135,4135,4135,977,812,1349,1349,1322
STEMS,4,95,947,947,1184,3696,3696,3881,3881,3881,947,775,1349,1349,1322
STEMS,4,100,925,925,1156,3673,3673,3857,3857,3857,925,745,1349,1349,1322
STEMS,4,105,925,925,1156,3590,3590,3770,3770,3770,925,745,1349,1349,1322
STEMS,4,110,925,925,1156,3469,3469,3642,3642,3642,925,745,1349,1349,1322
STEMS,4,115,925,925,1156,3356,3356,3524,3524,3524,925,745,1349,1349,1322
STEMS,4,120,925,925,1156,3311,3311,3477,3477,3477,925,745,1349,1349,1322
STEMS,4,125,925,925,1156,3181,3181,3340,3340,3340,925,745,1349,1349,1322
STEMS,4,130,925,925,1156,3102,3102,3257,3257,3257,925,745,1349,1349,1322
STEMS,4,135,925,925,1156,2983,2983,3132,3132,3132,925,745,1349,1349,1322
STEMS,4,140,925,925,1156,2911,2911,3057,3057,3057,925,745,1349,1349,1322
STEMS,4,145,925,925,1156,2844,2844,2986,2986,2986,925,745,1349,1349,1322
STEMS,4,150,925,925,1156,2790,2790,2930,2930,2930,925,745,1349,1349,1322
STEMS,4,155,925,925,1156,2790,2790,2930,2930,2930,925,745,1349,1349,1322
STEMS,4,160,925,925,1156,2790,2790,2930,2930,2930,925,745,1349,1349,1322
STEMS,4,165,925,925,1156,2790,2790,2930,2930,2930,925,745,1349,1349,1322
STEMS,4,170,925,925,1156,2790,2790,2930,2930,2930,925,745,1349,1349,1322
STEMS,4,175,925,925,1156,2790,2790,2930,2930,2930,925,745,1349,1349,1322
STEMS,4,180,925,925,1156,2790,2790,2930,2930,2930,925,745,1349,1349,1322
STEMS,4,185,925,925,1156,2790,2790,2930,2930,2930,925,745,1349,1349,1322
STEMS,4,190,925,925,1156,2790,2790,2930,2930,2930,925,745,1349,1349,1322
STEMS,4,195,925,925,1156,2790,2790,2930,2930,2930,925,745,1349,1349,1322
STEMS,4,200,925,925,1156,2790,2790,2930,2930,2930,925,745,1349,1349,1322
STEMS,4,205,925,925,1156,2790,2790,2930,2930,2930,925,745,1349,1349,1322
STEMS,4,210,925,925,1156,2790,2790,2930,2930,2930,925,745,1349,1349,1322
STEMS,4,215,925,925,1156,2790,2790,2930,2930,2930,925,745,1349,1349,1322
STEMS,4,220,925,925,1156,2790,2790,2930,2930,2930,925,745,1349,1349,1322
STEMS,4,225,925,925,1156,2790,2790,2930,2930,2930,925,745,1349,1349,1322
STEMS,4,230,925,925,1156,2790,2790,2930,2930,2930,925,745,1349,1349,1322
STEMS,4,235,925,925,1156,2790,2790,2930,2930,2930,925,745,1349,1349,1322
STEMS,4,240,925,925,1156,2790,2790,2930,2930,2930,925,745,1349,1349,1322
STEMS,4,245,925,925,1156,2790,2790,2930,2930,2930,925,745,1349,1349,1322
STEMS,4,250,925,925,1156,2790,2790,2930,2930,2930,925,745,1349,1349,1322
